#  E (eV)   dos(E)     Int dos(E) EFermi =   -6.087 eV
  -6.240  0.8733E+01  0.3179E+02
  -6.220  0.8482E+01  0.3196E+02
  -6.200  0.8108E+01  0.3212E+02
  -6.180  0.7612E+01  0.3227E+02
  -6.160  0.7004E+01  0.3241E+02
  -6.140  0.6304E+01  0.3254E+02
  -6.120  0.5541E+01  0.3265E+02
  -6.100  0.4748E+01  0.3274E+02
  -6.080  0.3960E+01  0.3282E+02
  -6.060  0.3210E+01  0.3289E+02
  -6.040  0.2527E+01  0.3294E+02
  -6.020  0.1928E+01  0.3298E+02
  -6.000  0.1425E+01  0.3300E+02
  -5.980  0.1019E+01  0.3302E+02
  -5.960  0.7047E+00  0.3304E+02
  -5.940  0.4705E+00  0.3305E+02
  -5.920  0.3032E+00  0.3305E+02
  -5.900  0.1884E+00  0.3306E+02
  -5.880  0.1128E+00  0.3306E+02
  -5.860  0.6509E-01  0.3306E+02
  -5.840  0.3614E-01  0.3306E+02
  -5.820  0.1931E-01  0.3306E+02
  -5.800  0.9921E-02  0.3306E+02
  -5.780  0.4901E-02  0.3306E+02
  -5.760  0.2326E-02  0.3306E+02
  -5.740  0.1061E-02  0.3306E+02
  -5.720  0.4649E-03  0.3306E+02
  -5.700  0.1956E-03  0.3306E+02
  -5.680  0.7898E-04  0.3306E+02
  -5.660  0.3061E-04  0.3306E+02
  -5.640  0.1139E-04  0.3306E+02
  -5.620  0.4065E-05  0.3306E+02
  -5.600  0.1392E-05  0.3306E+02
  -5.580  0.4573E-06  0.3306E+02
  -5.560  0.1441E-06  0.3306E+02
  -5.540  0.4354E-07  0.3306E+02
  -5.520  0.1262E-07  0.3306E+02
  -5.500  0.3506E-08  0.3306E+02
  -5.480  0.9340E-09  0.3306E+02
  -5.460  0.2386E-09  0.3306E+02
  -5.440  0.5841E-10  0.3306E+02
  -5.420  0.1371E-10  0.3306E+02
  -5.400  0.3085E-11  0.3306E+02
  -5.380  0.6653E-12  0.3306E+02
  -5.360  0.1376E-12  0.3306E+02
  -5.340  0.2743E-13  0.3306E+02
  -5.320  0.6204E-14  0.3306E+02
  -5.300  0.6516E-14  0.3306E+02
  -5.280  0.2906E-13  0.3306E+02
  -5.260  0.1435E-12  0.3306E+02
  -5.240  0.6832E-12  0.3306E+02
  -5.220  0.3117E-11  0.3306E+02
  -5.200  0.1363E-10  0.3306E+02
  -5.180  0.5713E-10  0.3306E+02
  -5.160  0.2296E-09  0.3306E+02
  -5.140  0.8842E-09  0.3306E+02
  -5.120  0.3265E-08  0.3306E+02
  -5.100  0.1156E-07  0.3306E+02
  -5.080  0.3924E-07  0.3306E+02
  -5.060  0.1277E-06  0.3306E+02
  -5.040  0.3987E-06  0.3306E+02
  -5.020  0.1194E-05  0.3306E+02
  -5.000  0.3427E-05  0.3306E+02
  -4.980  0.9441E-05  0.3306E+02
  -4.960  0.2495E-04  0.3306E+02
  -4.940  0.6326E-04  0.3306E+02
  -4.920  0.1540E-03  0.3306E+02
  -4.900  0.3596E-03  0.3306E+02
  -4.880  0.8065E-03  0.3306E+02
  -4.860  0.1737E-02  0.3306E+02
  -4.840  0.3592E-02  0.3306E+02
  -4.820  0.7140E-02  0.3306E+02
  -4.800  0.1364E-01  0.3306E+02
  -4.780  0.2505E-01  0.3306E+02
  -4.760  0.4426E-01  0.3306E+02
  -4.740  0.7527E-01  0.3307E+02
  -4.720  0.1233E+00  0.3307E+02
  -4.700  0.1945E+00  0.3307E+02
  -4.680  0.2960E+00  0.3308E+02
  -4.660  0.4348E+00  0.3309E+02
  -4.640  0.6171E+00  0.3310E+02
  -4.620  0.8470E+00  0.3312E+02
  -4.600  0.1126E+01  0.3314E+02
  -4.580  0.1451E+01  0.3317E+02
  -4.560  0.1816E+01  0.3320E+02
  -4.540  0.2211E+01  0.3325E+02
  -4.520  0.2620E+01  0.3330E+02
  -4.500  0.3029E+01  0.3336E+02
  -4.480  0.3419E+01  0.3343E+02
  -4.460  0.3775E+01  0.3351E+02
  -4.440  0.4081E+01  0.3359E+02
  -4.420  0.4324E+01  0.3367E+02
  -4.400  0.4496E+01  0.3376E+02
  -4.380  0.4592E+01  0.3386E+02
  -4.360  0.4612E+01  0.3395E+02
  -4.340  0.4561E+01  0.3404E+02
  -4.320  0.4450E+01  0.3413E+02
  -4.300  0.4290E+01  0.3421E+02
  -4.280  0.4099E+01  0.3430E+02
  -4.260  0.3893E+01  0.3437E+02
  -4.240  0.3689E+01  0.3445E+02
  -4.220  0.3505E+01  0.3452E+02
  -4.200  0.3356E+01  0.3458E+02
  -4.180  0.3258E+01  0.3465E+02
  -4.160  0.3223E+01  0.3471E+02
  -4.140  0.3264E+01  0.3478E+02
  -4.120  0.3388E+01  0.3485E+02
  -4.100  0.3597E+01  0.3492E+02
  -4.080  0.3888E+01  0.3500E+02
  -4.060  0.4246E+01  0.3508E+02
  -4.040  0.4646E+01  0.3517E+02
  -4.020  0.5058E+01  0.3528E+02
  -4.000  0.5443E+01  0.3538E+02
  -3.980  0.5764E+01  0.3550E+02
  -3.960  0.5986E+01  0.3562E+02
  -3.940  0.6087E+01  0.3574E+02
  -3.920  0.6055E+01  0.3586E+02
  -3.900  0.5894E+01  0.3598E+02
  -3.880  0.5619E+01  0.3609E+02
  -3.860  0.5257E+01  0.3620E+02
  -3.840  0.4837E+01  0.3629E+02
