  0.94171151E+00 -0.68643066E+01
  0.94682664E+00 -0.68685863E+01
  0.95194178E+00 -0.68727999E+01
  0.95705692E+00 -0.68769482E+01
  0.96217205E+00 -0.68810322E+01
  0.96728719E+00 -0.68850529E+01
  0.97240233E+00 -0.68890116E+01
  0.97751747E+00 -0.68929095E+01
  0.98263260E+00 -0.68967480E+01
  0.98774774E+00 -0.69005286E+01
  0.99286288E+00 -0.69042530E+01
  0.99797801E+00 -0.69079227E+01
  0.10030932E+01 -0.69115396E+01
  0.10082083E+01 -0.69151055E+01
  0.10133234E+01 -0.69186224E+01
  0.10184386E+01 -0.69220923E+01
  0.10235537E+01 -0.69255173E+01
  0.10286688E+01 -0.69288995E+01
  0.10337840E+01 -0.69322411E+01
  0.10388991E+01 -0.69355444E+01
  0.10440142E+01 -0.69388116E+01
  0.10491294E+01 -0.69420451E+01
  0.10542445E+01 -0.69452471E+01
  0.10593597E+01 -0.69484201E+01
  0.10644748E+01 -0.69515662E+01
  0.10695899E+01 -0.69546879E+01
  0.10747051E+01 -0.69577873E+01
  0.10798202E+01 -0.69608667E+01
  0.10849353E+01 -0.69639282E+01
  0.10900505E+01 -0.69669739E+01
  0.10951656E+01 -0.69700059E+01
  0.11002808E+01 -0.69730260E+01
  0.11053959E+01 -0.69760359E+01
  0.11105110E+01 -0.69790374E+01
  0.11156262E+01 -0.69820319E+01
  0.11207413E+01 -0.69850208E+01
  0.11258564E+01 -0.69880053E+01
  0.11309716E+01 -0.69909863E+01
  0.11360867E+01 -0.69939648E+01
  0.11412019E+01 -0.69969412E+01
  0.11463170E+01 -0.69999160E+01
  0.11514321E+01 -0.70028893E+01
  0.11565473E+01 -0.70058612E+01
  0.11616624E+01 -0.70088312E+01
  0.11667775E+01 -0.70117989E+01
  0.11718927E+01 -0.70147635E+01
  0.11770078E+01 -0.70177240E+01
  0.11821230E+01 -0.70206791E+01
  0.11872381E+01 -0.70236274E+01
  0.11923532E+01 -0.70265670E+01
  0.11974684E+01 -0.70294960E+01
  0.12025835E+01 -0.70324121E+01
  0.12076986E+01 -0.70353131E+01
  0.12128138E+01 -0.70381961E+01
  0.12179289E+01 -0.70410584E+01
  0.12230441E+01 -0.70438969E+01
  0.12281592E+01 -0.70467084E+01
  0.12332743E+01 -0.70494896E+01
  0.12383895E+01 -0.70522368E+01
  0.12435046E+01 -0.70549465E+01
  0.12486197E+01 -0.70576149E+01
  0.12537349E+01 -0.70602380E+01
  0.12588500E+01 -0.70628119E+01
  0.12639651E+01 -0.70653327E+01
  0.12690803E+01 -0.70677961E+01
  0.12741954E+01 -0.70701982E+01
  0.12793106E+01 -0.70725349E+01
  0.12844257E+01 -0.70748020E+01
  0.12895408E+01 -0.70769954E+01
  0.12946560E+01 -0.70791113E+01
  0.12997711E+01 -0.70811456E+01
  0.13048862E+01 -0.70830945E+01
  0.13100014E+01 -0.70849543E+01
  0.13151165E+01 -0.70867212E+01
  0.13202317E+01 -0.70883919E+01
  0.13253468E+01 -0.70899629E+01
  0.13304619E+01 -0.70914311E+01
  0.13355771E+01 -0.70927934E+01
  0.13406922E+01 -0.70940471E+01
  0.13458073E+01 -0.70951896E+01
  0.13509225E+01 -0.70962184E+01
  0.13560376E+01 -0.70971313E+01
  0.13611528E+01 -0.70979264E+01
  0.13662679E+01 -0.70986020E+01
  0.13713830E+01 -0.70991565E+01
  0.13764982E+01 -0.70995884E+01
  0.13816133E+01 -0.70998955E+01
  0.13867284E+01 -0.71000709E+01
  0.13918436E+01 -0.71001137E+01
  
  0.00000000E+00 -0.62985652E+01
  0.50948241E-02 -0.62985600E+01
  0.10189648E-01 -0.62986197E+01
  0.15284472E-01 -0.62987554E+01
  0.20379296E-01 -0.62989454E+01
  0.25474120E-01 -0.62991895E+01
  0.30568944E-01 -0.62994875E+01
  0.35663768E-01 -0.62998389E+01
  0.40758593E-01 -0.63002436E+01
  0.45853417E-01 -0.63007012E+01
  0.50948241E-01 -0.63012112E+01
  0.56043065E-01 -0.63017732E+01
  0.61137889E-01 -0.63023867E+01
  0.66232713E-01 -0.63030511E+01
  0.71327537E-01 -0.63037660E+01
  0.76422361E-01 -0.63045305E+01
  0.81517185E-01 -0.63053441E+01
  0.86612009E-01 -0.63062060E+01
  0.91706833E-01 -0.63071155E+01
  0.96801657E-01 -0.63080718E+01
  0.10189648E+00 -0.63090740E+01
  0.10699131E+00 -0.63101212E+01
  0.11208613E+00 -0.63112126E+01
  0.11718095E+00 -0.63123471E+01
  0.12227578E+00 -0.63135239E+01
  0.12737060E+00 -0.63147418E+01
  0.13246543E+00 -0.63159998E+01
  0.13756025E+00 -0.63172968E+01
  0.14265507E+00 -0.63186317E+01
  0.14774990E+00 -0.63200034E+01
  0.15284472E+00 -0.63214106E+01
  0.15793955E+00 -0.63228521E+01
  0.16303437E+00 -0.63243268E+01
  0.16812919E+00 -0.63258332E+01
  0.17322402E+00 -0.63273703E+01
  0.17831884E+00 -0.63289365E+01
  0.18341367E+00 -0.63305306E+01
  0.18850849E+00 -0.63321512E+01
